beachId,beachName,siteName,collectionDate,year,eColi,longitude,latitude
1,Marie Curtis Park East Beach,29W,2007-07-06,2007,30,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-06,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-06,2007,60,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-06,2007,40,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-06,2007,350,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-07,2007,110,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-07,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-07,2007,40,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-07,2007,80,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-07,2007,190,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-09,2007,1600,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-09,2007,1900,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-09,2007,990,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-09,2007,580,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-09,2007,820,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-10,2007,50,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-10,2007,60,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-10,2007,60,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-10,2007,90,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-10,2007,30,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-11,2007,60,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-11,2007,60,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-11,2007,30,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-11,2007,110,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-11,2007,30,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-12,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-12,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-12,2007,140,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-12,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-12,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-13,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-13,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-13,2007,80,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-13,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-13,2007,1200,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-14,2007,1300,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-14,2007,1700,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-14,2007,950,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-14,2007,1900,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-14,2007,1000,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-15,2007,170,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-15,2007,380,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-15,2007,260,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-15,2007,190,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-15,2007,220,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-16,2007,30,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-16,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-16,2007,50,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-16,2007,40,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-16,2007,90,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-17,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-17,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-17,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-17,2007,30,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-17,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-18,2007,230,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-18,2007,300,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-18,2007,220,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-18,2007,210,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-18,2007,170,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-19,2007,990,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-19,2007,990,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-19,2007,990,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-19,2007,990,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-19,2007,990,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-20,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-20,2007,80,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-20,2007,130,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-20,2007,460,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-20,2007,500,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-21,2007,540,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-21,2007,520,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-21,2007,410,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-21,2007,470,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-21,2007,240,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-22,2007,130,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-22,2007,180,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-22,2007,180,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-22,2007,100,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-22,2007,120,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-23,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-23,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-23,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-23,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-23,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-24,2007,280,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-24,2007,150,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-24,2007,290,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-24,2007,330,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-24,2007,450,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-25,2007,110,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-25,2007,150,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-25,2007,20,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-25,2007,60,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-25,2007,250,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-26,2007,120,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-26,2007,80,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-26,2007,210,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-26,2007,100,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-26,2007,150,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-27,2007,640,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-27,2007,230,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-27,2007,190,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-27,2007,150,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-27,2007,230,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-28,2007,140,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-28,2007,220,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-28,2007,320,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-28,2007,260,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-28,2007,230,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-29,2007,90,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-29,2007,90,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-29,2007,80,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-29,2007,120,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-29,2007,60,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-30,2007,130,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-30,2007,50,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-30,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-30,2007,70,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-30,2007,40,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-07-31,2007,90,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-07-31,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-07-31,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-07-31,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-07-31,2007,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-01,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-01,2007,30,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-01,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-01,2007,30,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-01,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-02,2007,60,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-02,2007,40,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-02,2007,40,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-02,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-02,2007,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-03,2007,70,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-03,2007,30,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-03,2007,80,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-03,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-03,2007,40,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-04,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-04,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-04,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-04,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-04,2007,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-05,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-05,2007,80,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-05,2007,90,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-05,2007,100,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-05,2007,90,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-06,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-06,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-06,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-06,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-06,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-07,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-07,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-07,2007,40,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-07,2007,30,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-07,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-08,2007,320,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-08,2007,260,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-08,2007,310,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-08,2007,280,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-08,2007,1500,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-09,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-09,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-09,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-09,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-09,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-10,2007,540,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-10,2007,340,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-10,2007,420,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-10,2007,440,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-10,2007,510,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-11,2007,60,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-11,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-11,2007,30,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-11,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-11,2007,30,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-12,2007,40,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-12,2007,110,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-12,2007,60,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-12,2007,330,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-12,2007,390,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-13,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-13,2007,210,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-13,2007,80,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-13,2007,350,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-13,2007,140,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-14,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-14,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-14,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-14,2007,50,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-14,2007,50,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-15,2007,30,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-15,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-15,2007,40,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-15,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-15,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-16,2007,70,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-16,2007,80,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-16,2007,20,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-16,2007,60,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-16,2007,40,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-17,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-17,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-17,2007,30,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-17,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-17,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-18,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-18,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-18,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-18,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-18,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-19,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-19,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-19,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-19,2007,130,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-19,2007,120,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-20,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-20,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-20,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-20,2007,130,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-20,2007,120,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-21,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-21,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-21,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-21,2007,130,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-21,2007,120,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-22,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-22,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-22,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-22,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-22,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-23,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-23,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-23,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-23,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-23,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-24,2007,220,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-24,2007,120,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-24,2007,100,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-24,2007,70,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-24,2007,400,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-26,2007,50,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-26,2007,110,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-26,2007,20,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-26,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-26,2007,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-27,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-27,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-27,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-27,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-27,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-28,2007,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-28,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-28,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-28,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-28,2007,90,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-29,2007,220,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-29,2007,120,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-29,2007,290,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-29,2007,370,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-29,2007,450,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-30,2007,40,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-30,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-30,2007,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-30,2007,20,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-30,2007,80,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-08-31,2007,350,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-08-31,2007,800,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-08-31,2007,510,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-08-31,2007,160,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-08-31,2007,570,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-09-01,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-09-01,2007,20,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-09-01,2007,40,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-09-01,2007,40,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-09-01,2007,40,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2007-09-02,2007,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2007-09-02,2007,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2007-09-02,2007,20,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2007-09-02,2007,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2007-09-02,2007,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-02,2008,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-02,2008,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-02,2008,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-02,2008,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-02,2008,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-03,2008,190,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-03,2008,50,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-03,2008,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-03,2008,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-03,2008,30,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-04,2008,150,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-04,2008,190,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-04,2008,270,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-04,2008,310,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-04,2008,270,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-05,2008,170,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-05,2008,220,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-05,2008,290,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-05,2008,210,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-05,2008,280,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-06,2008,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-06,2008,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-06,2008,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-06,2008,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-06,2008,10,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-07,2008,10,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-07,2008,10,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-07,2008,10,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-07,2008,10,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-07,2008,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-08,2008,490,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-08,2008,280,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-08,2008,310,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-08,2008,240,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-08,2008,110,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-09,2008,40,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-09,2008,960,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-09,2008,810,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-09,2008,1900,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-09,2008,2700,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-11,2008,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-11,2008,50,-79.540054,43.58561
1,Marie Curtis Park East Beach,31W,2008-06-11,2008,50,-79.54039,43.585304
1,Marie Curtis Park East Beach,32W,2008-06-11,2008,40,-79.54056,43.58511
1,Marie Curtis Park East Beach,33W,2008-06-11,2008,20,-79.540886,43.58486
1,Marie Curtis Park East Beach,29W,2008-06-12,2008,20,-79.539696,43.58592
1,Marie Curtis Park East Beach,30W,2008-06-12,2008,20,-79.540054,43.58561
